"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YALI0_D20152g",29804.7116546687,1.21196895237683,0.159559806875659,7.59570330466299,3.06125198691734e-14,1.81849109257932e-12
"YALI0_D20174g",6613.73194624725,0.648156969513151,0.204346993650124,3.1718448993818,0.00151473882177873,0.00619807329370727
"YALI0_D20218g",6782.81037354878,0.741674059680484,0.12468968280622,5.94815900552992,2.7117510805738e-09,5.72086551951582e-08
"YALI0_D20240g",10080.9989199376,1.42966863738583,0.222709484713966,6.41943309788539,1.36782751698721e-10,4.0099255173322e-09
"YALI0_D20306g",4243.7696136713,1.22007416424159,0.237750387419683,5.13174416867673,2.87069513124629e-07,3.74573168184968e-06
"YALI0_D20328g",74477.1246063009,1.41629920573189,0.148807963541865,9.51763045486091,1.77172720365603e-21,3.07644528798939e-19
"YALI0_D20416g",27549.8637602666,0.700806207279366,0.175282587121649,3.99815075066751,6.38392894652689e-05,0.000416492936665512
"YALI0_D20438g",104842.144436589,1.02709714645129,0.158636627549494,6.47452711468443,9.51093317717471e-11,2.8882528912927e-09
"YALI0_D20460g",6691.01483134267,1.04836950914806,0.140449305677311,7.46439794837249,8.36813405627239e-14,4.68338874620468e-12
"YALI0_D20482g",19944.7570515175,1.38008081362129,0.259219531766773,5.32398467127464,1.01518465194791e-07,1.46584871279131e-06
"YALI0_D20504g",7257.80441681041,1.1607243226056,0.157783274274867,7.35644717692671,1.88869570665764e-13,1.00710608862091e-11
"YALI0_D20526g",268687.173792247,3.13538706903589,0.19919083569716,15.7406190805022,7.96604911075205e-56,1.7982028192671e-52
"YALI0_D20548g",14152.5610725765,1.32741250959155,0.213412917926628,6.21992577810081,4.97390111820526e-10,1.26628790874008e-08
"YALI0_D20570g",60631.1051107738,1.30186770951392,0.126585887919941,10.2844616481838,8.28035074293566e-25,2.24298140924641e-22
"YALI0_D20592g",3977.610465877,0.847576849116837,0.198893604534319,4.26145853760014,2.03097038087233e-05,0.000156114999083625
"YALI0_D20614g",283776.225307435,1.06193251717277,0.186706363577523,5.68771463824179,1.28750728920768e-08,2.30052753628348e-07
"YALI0_D20636g",15390.695001049,1.07706998653805,0.124044471419963,8.68293422680275,3.85687442285616e-18,4.01364828009935e-16
"YALI0_D20702g",19378.9670930157,0.874987249268099,0.135295119824568,6.46724915431289,9.98030201999602e-11,3.00384912352947e-09
"YALI0_D20724g",7907.36141336383,1.29888113363169,0.197974985702232,6.56083458738215,5.3507450170638e-11,1.71731020168512e-09
"YALI0_D20768g",209286.739341095,1.99087902819885,0.138498535128427,14.3747298579928,7.45604175776466e-47,7.21318782622604e-44
"YALI0_D20790g",10972.1635132618,1.03467171787063,0.155602998470962,6.64943303174015,2.94224179178057e-11,1.00124931728332e-09
"YALI0_D20834g",26148.0711985597,0.856141892989396,0.162392514831648,5.27205267974918,1.34906340068526e-07,1.88757383252905e-06
"YALI0_D20856g",51419.4167136883,2.022055196671,0.210001577963893,9.62876191824934,6.04534460418928e-22,1.20409040175205e-19
"YALI0_D20944g",6505.6800831351,1.05553252045575,0.161760446034497,6.52528196065087,6.78737286410765e-11,2.11551951941934e-09
"YALI0_D20966g",37050.0471600897,1.23324740611091,0.284958903027479,4.32780795058011,1.50600696184399e-05,0.000121702615102715
"YALI0_D21010g",23392.4543886525,1.79795309163437,0.132780519940255,13.5407896613401,8.98181625335294e-42,5.52953269706419e-39
"YALI0_D21076g",65884.8815934892,0.875256608012721,0.206056334985656,4.24765687535716,2.16017899176861e-05,0.000164183301147666
"YALI0_D21164g",1386.91104974469,-0.487962586879461,0.181923345251113,-2.68224282159013,0.00731303567957092,0.0233582933527293
"YALI0_D21208g",16143.8143231607,0.453475716321549,0.14982931448657,3.02661543821051,0.00247308369328614,0.00946199026606428
"YALI0_D21318g",19232.0503001214,1.05977662044121,0.209552442415019,5.05733365942986,4.25158992272474e-07,5.27321739133552e-06
"YALI0_D21530g",134185.518969111,0.492649833126345,0.202824866947491,2.42894197610339,0.0151429555957103,0.0421744964393514
"YALI0_D21538g",912.117133493802,-0.79760019353504,0.191124614184433,-4.1731945251456,3.00358284841678e-05,0.000214786304640744
"YALI0_D21560g",4213.32445351603,-0.781079004116984,0.246721924247643,-3.16582730334491,0.00154642575199081,0.00629350672625104
