"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YALI0_C12947g",12310.9546821163,-0.666110027059149,0.16182359801617,-4.11627250428945,3.85049022614587e-05,0.000181794478543767
"YALI0_C13024g",227.434534579592,1.4631962420091,0.203158805436735,7.20222900928972,5.92360909726625e-13,8.85042186220245e-12
"YALI0_C13090g",17804.6243998042,-0.877817728328937,0.146830040276493,-5.97846140119511,2.2525496977968e-09,2.13841246109879e-08
"YALI0_C13112g",18799.379808937,-0.409715406697583,0.123761489224337,-3.31052421286648,0.000931213953961947,0.00320761538033001
"YALI0_C13178g",15161.7219419588,-1.42679809432291,0.141640802064234,-10.0733550892761,7.24631122160842e-24,2.86694838387882e-22
"YALI0_C13244g",49567.147876463,-1.40749100908273,0.239096619517333,-5.88670392715735,3.9397356195512e-09,3.60480719091235e-08
"YALI0_C13420g",14284.8750491886,-0.59684967684026,0.0919843403419835,-6.48860093599916,8.66371061460091e-11,9.86437276086875e-10
"YALI0_C13442g",4582.13105865647,0.522298470100612,0.164332420104616,3.17830449869911,0.00148139083736706,0.00484806372931309
"YALI0_C13508g",277704.306447043,2.16076121859177,0.658470553010478,3.28148496347018,0.00103262030082871,0.0035209518394169
"YALI0_C13618g",12411.9003516849,0.271783715919951,0.0960486218912646,2.82964722000524,0.00465993552965301,0.0130907034593426
"YALI0_C13750g",23212.7830220861,-1.15867736921226,0.155709284128652,-7.44128634137783,9.97095511616723e-14,1.61959413148386e-12
"YALI0_C13926g",37952.8710222032,-0.886562831389913,0.187047220312541,-4.73978084201698,2.1394950291254e-06,1.25222345423687e-05
"YALI0_C13992g",4217.64725460913,0.860461340316316,0.103749499309298,8.29364330473644,1.09831476764192e-16,2.43070787013752e-15
"YALI0_C14168g",1635.58919427421,-1.53378931627418,0.22089924394571,-6.943388709158,3.82804203676899e-12,5.11513088762226e-11
"YALI0_C14322g",8050.81324928587,-0.305013924539161,0.0975704146988693,-3.12609027521839,0.0017714716274457,0.00567159225387451
"YALI0_C14344g",26266.3166328409,6.84276953323234,0.255713010960881,26.7595673271359,9.55579565809646e-158,9.66773497866273e-155
"YALI0_C14410g",10516.2137312144,0.776633158571334,0.148814564631257,5.21879804235377,1.8008800051667e-07,1.27922088230597e-06
"YALI0_C14520g",24721.4245945096,-1.08443701154012,0.122992772517436,-8.81707916118717,1.17484183157802e-18,3.08156661156872e-17
"YALI0_C14586g",28590.5233156834,-0.650575729744206,0.093165755030462,-6.98299208256821,2.8895870269387e-12,3.91282128580877e-11
"YALI0_C14630g",15761.0694652815,-0.882280176407787,0.171142737160132,-5.15523002055454,2.53319776892477e-07,1.7605600195805e-06
"YALI0_C14696g",266.256303646199,0.917966652229627,0.346491049719819,2.64932284101398,0.00806532453362139,0.0209686594519481
"YALI0_C14740g",25078.0417824443,0.249902082490485,0.097423805786268,2.5651028562642,0.0103145223926035,0.0261070220101564
